tag,name,latitude,longitude,county,address,,
美食,山里人饭馆(延壶路店),36.2742675,110.1474976,宜川县,延壶路东50米,,
美食,号丽园饭店,36.27051368,110.1522508,宜川县,延安市宜川县延壶路,,
美食,段老大羊肉泡,36.05516097,110.1793608,宜川县,迎宾大道144号,,
美食,香约大盘鸡,36.27736256,110.1324685,宜川县,延安市宜川县叠翠路云岩镇派出所东侧约220米,,
美食,鑫海餐馆,36.04886181,110.1802726,宜川县,陕西省延安市宜川县S201(渭青路),,
美食,老成都私房菜,36.053289,110.1828205,宜川县,陕西省延安市宜川县S201(渭青路),,
美食,饭香怡人,36.05707692,110.1836656,宜川县,延安市宜川县渭青路宜川汽车站东北侧约40米,,
美食,赵锋餐馆,36.05711598,110.1836686,宜川县,延安市宜川县渭青路宜川汽车站东北侧约40米,,
美食,华莱士汉堡店(宜川店),36.04530867,110.1726814,宜川县,南关正街25号,,
美食,黄河酒家,36.26896825,110.376639,宜川县,延安市宜川县阁楼镇人民政府南侧,,
美食,老曹钙骨汤包,36.04067278,110.170665,宜川县,延安市宜川县丹凤路宜川丹康医院西北侧约100米,,
美食,闻香炖土鸡,36.26607899,110.1589329,宜川县,延安市宜川县延壶路,,
美食,深巷一品,36.83241249,108.7622442,志丹县,延安市志丹县保安街信合大厦对面,,
美食,张记饸饹面,36.82058766,108.7715023,志丹县,延安市志丹县保安街道办事处红都社区红都街24号,,
美食,精品面庄,36.81893236,108.7708987,志丹县,保安街道办事处(前广场地税局对面),,
美食,福来聚酒家,37.04654327,108.8391457,志丹县,延安市志丹县农村信用合作社(张渠信用社)南侧约180米,,
美食,天津钙骨包(农发行对面店),36.81795422,108.7737188,志丹县,志丹县城南桥沟15号,,
美食,玉林老巷串串香,36.83019578,108.7635652,志丹县,保安街道保安街(志丹宾馆北侧约100米),,
美食,胖老婆擀面皮(灵皇地台店),36.81337502,108.7720026,志丹县,灵皇地台,,
美食,美味早餐店,36.8154597,108.7716929,志丹县,延安市志丹县保安镇前广场,,
美食,迈德思客炸鸡汉堡(志丹店),36.82826559,108.763976,志丹县,志丹县保安街城关小学斜对面,,
美食,川云酸菜面(官井巷),36.82383962,108.7692577,志丹县,陕西省延安市志丹县红都街57号,,
美食,谢胖子鱿鱼虾尾,36.83040314,108.7661454,志丹县,延安市志丹县曙光巷城园小区西南侧约260米,,
美食,老孟擀面皮,36.83283918,108.7621582,志丹县,延安市志丹县保安街马岔农贸市场东南侧约170米,,
美食,东方魅力,36.82858987,108.7629313,志丹县,延安市志丹县保安街河滨路交叉口志丹宾馆斜对面家家乐超市7楼,,
美食,张卫东火锅水产调料大全,36.83451649,108.7607314,志丹县,延安市志丹县保安街西巷马岔农贸市场西南侧约50米,,
美食,巴蜀石锅家宴,36.82295271,108.7660354,志丹县,保安镇十字街(德克士二楼),,
美食,新华汉餐,36.94721523,108.6359467,志丹县,延安市志丹县胶海线顺宁镇中心卫生院南侧约100米,,
美食,一品香腌肉馆,36.83008555,108.7637773,志丹县,延安市志丹县保安街志丹县城关小学北侧约180米,,
美食,正宗驴肉盖饭(十字街店),36.82323658,108.7665632,志丹县,官井街15-1号政务大楼(十字街),,
美食,一桶天下冒菜旺,36.85135953,108.7409917,志丹县,延安市志丹县保安街道办事处东武沟村崇文街128-1号,,
美食,农夫家宴,36.80294159,108.77746,志丹县,延安市志丹县双拥街同济医院东南侧约90米,,
美食,陕北老榆林,35.58619978,109.2535708,黄陵县,陕西省延安市黄陵县桥山镇陆宝苑小区3号楼502号,,
美食,滴水古堡,36.62086334,109.4593753,宝塔区,延安市宝塔区兰家坪卷烟厂景御广场3层(近延安大学),,
美食,悦庭国菜,36.61440141,109.5214227,宝塔区,百米大道联通公司营业厅对面,,
美食,盛大美食广场,36.60071166,109.4957504,宝塔区,延安市宝塔区盛大1楼,,
美食,小城味道,36.61757939,109.5238354,宝塔区,石油小区门面房8号,,
美食,小龙坎老火锅(延安旗舰店),36.60766631,109.5110943,宝塔区,陕西省延安市宝塔区永安路锦绣时光一层门面房,,
美食,大自然火锅(七里铺店),36.5650086,109.4818423,宝塔区,陕西省延安市宝塔高区七里铺韩家窑子宏府楼二楼,,
美食,刘师正宗羊杂碎(市场沟店),36.58389611,109.486934,宝塔区,陕西省延安市宝塔区南市商业街312号,,
美食,大自然火锅(枣园店),36.61860227,109.452094,宝塔区,延安市宝塔区君林上苑,,
美食,四季有盐有味(百米大道店),36.60745152,109.5106502,宝塔区,延安市宝塔区百米大道塞纳国际2楼,,
美食,大队长主题火锅(凤凰广场店),36.59605216,109.486874,宝塔区,延安市宝塔区中心街凤凰广场B区4层,,
美食,烤什么名堂(新城店),36.62373365,109.5031729,宝塔区,陕西省延安市宝塔区瑞金街能源小区B区,,
美食,昶丰臭桂鱼(延安新区店),36.64738103,109.504953,宝塔区,延安市宝塔区东方红大街盛世花园一号楼底商,,
美食,寻味餐厅(新城店),36.6427883,109.4804754,宝塔区,延安市宝塔区嘉兴大街上城2号,,
美食,金昆阁涮锅(百米大道店),36.60742168,109.5112741,宝塔区,百米大道妇幼保健院巷内锦绣时光商铺2层(塞纳国际斜对面),,
美食,吴起家乡味道,36.64140093,109.4804676,宝塔区,延安市宝塔区轩辕大道上城2号,,
美食,香珍轩主题餐厅,36.61685371,109.4652902,宝塔区,延安市宝塔区亚平大厦五楼,,
美食,蜀大侠火锅(延安旗舰店),36.5949779,109.4889869,宝塔区,延安市宝塔区中心街凤凰广场A区南楼2楼,,
美食,圣川陈驴宴(盛世花园店),36.64869076,109.5055049,宝塔区,陕西省延安市宝塔区中环大道西盛世花园,,
美食,金昆阁涮锅(枣园店),36.61933698,109.445636,宝塔区,延安市宝塔区枣园路风情街(科技馆正对面一楼),,
美食,烂摊子串门,36.86566961,109.3260467,安塞区,延安市安塞区真武洞街道办事处金明路真武洞商业步行街四排五号,,
美食,城北杜家鸡,36.87740201,109.3187269,安塞区,延安市安塞区G210阳光小区(安塞区环境卫生管理处西)东北侧约160米,,
美食,佐田氏特色饭店,37.08581402,109.0823715,安塞区,延安市安塞区S206延安市安塞区化子坪镇中心幼儿园西北侧约120米,,
美食,马氏砂锅一绝,36.95527572,109.2959463,安塞区,延安市安塞区G210安塞农商银行(建华寺支行)东北侧约70米,,
美食,老付手工纸火,36.86580791,109.3231296,安塞区,延安市安塞区富民街陕西信合东南侧约50米,,
美食,红翻天胖子烤肉,36.87997568,109.318515,安塞区,延安市安塞区G210景和苑小区南侧约30米,,
美食,安塞兄弟烤肉,36.8625422,109.3277591,安塞区,富民街014号,,
美食,上上签牛肉串串(安塞店),36.85784022,109.3324408,安塞区,金明美地小区后大门,,
美食,泥娃砂锅,36.95482212,109.2949553,安塞区,延安市安塞区G210安塞农商银行(建华寺支行)西南侧,,
美食,九霄云外,36.95572886,109.2961128,安塞区,延安市安塞区G210安塞农商银行(建华寺支行)东北侧约110米,,
美食,小汤绥德羊杂碎,36.86692322,109.323596,安塞区,延安市安塞区大桥路陕西信合东北侧约130米,,
美食,川香奇香,36.86407846,109.3265422,安塞区,延安市安塞区龙凤路延安市安塞区幼儿园西南侧约70米,,
美食,女娃香菇面(真武洞街店),36.86294406,109.33009,安塞区,陕西省延安市安塞区真武街063号,,
美食,唐老鸭面皮,36.86236141,109.3284965,安塞区,陕西省延安市安塞区体育运动广场南(206省道北),,
美食,超浔黑鸭(富民街店),36.8657083,109.3232645,安塞区,二道街农商银行斜对面(文峰美容美发隔壁),,
美食,兰州拉面,36.86296865,109.3268958,安塞区,真武洞街道二道街光大商务宾馆对面,,
美食,曹记有意思擀面皮,36.86639766,109.3230496,安塞区,延安市安塞区大桥路陕西信合东北侧约60米,,
美食,绝味鸭脖(安塞店),36.86291509,109.3264547,安塞区,延安市安塞区二道街5号,,
美食,二掌柜面庄,36.88586758,109.3187959,安塞区,延安市安塞区G210城北社区北侧约210米,,
美食,特麦香蛋糕,36.86614474,109.3248156,安塞区,延安市安塞区一道街56号,,
美食,有汤广州菜(三店粤港餐厅),36.62180981,109.5019657,宝塔区,延安市宝塔区肤施大道延安新区能源小区,,
美食,初心烤吧,36.6177198,109.4482117,宝塔区,陕西省延安市宝塔区志丹大厦背马路河滨路铺013号,,
美食,陕北农家宴,36.6002805,109.5041219,宝塔区,陕西省延安市宝塔区南寨砭安置小区商业房2号楼4层A号,,
美食,益禾火锅集市地方菜,36.64205811,109.4869011,宝塔区,陕西省延安市宝塔区中环大道上城一号东门附近,,
美食,延安强氏喜阿婆粥饼店清真餐厅(延安旗舰店),36.61851901,109.5253672,宝塔区,双拥大道延长石油小区115-081号,,
美食,羊杂碎粉汤烙饼,36.58763671,109.4905548,宝塔区,延安市宝塔区南大街南方大厦一楼12号商铺,,
美食,川云红鲜鱼头火锅,36.59908014,109.4867773,宝塔区,陕西省延安市宝塔区建行巷与二道街路口处医药大厦二楼(延安中国抗日军政大学旧址斜对面),,
美食,北京老胡同烤鸭(百米大道店),36.61321195,109.5221142,宝塔区,陕西省延安市宝塔区双拥大道联通大街美联大厦一楼,,
美食,延长虎子烤鱼串,36.61564005,109.5294199,宝塔区,陕西省延安市宝塔区宏泰小区12单元101号,,
美食,老陕北抿节(兴运巷),36.59933673,109.4949199,宝塔区,陕西省延安市宝塔区宝塔山街道东大街解放大厦,,
美食,肯德基(宝塔餐厅),36.59499156,109.4897217,宝塔区,延安市宝塔区北大街南门坡丽融大厦一层,,
美食,肯德基(延大店),36.61989421,109.4584552,宝塔区,陕西省延安市宝塔区陵园路东信大厦一层102铺,,
美食,拙园生态火锅,36.61529877,109.5263216,宝塔区,延安市宝塔区百米大道龙昌园小区一楼,,
美食,东来顺(延安店),36.62344367,109.5355143,宝塔区,百米大道(古玩城二楼)延安小学斜对面,,
美食,同德顺北京涮锅,36.61077391,109.5204054,宝塔区,延安市宝塔区双拥大道百米大道翟子沟一期2号楼2单元102(新洲花园),,
美食,吴起鸡羊肉剁荞面(永昌路店),36.61428152,109.5272405,宝塔区,百米大道龙昌园小区门口旁,,
美食,新氏家老潼关肉夹馍(延大店),36.61525487,109.465874,宝塔区,延安市宝塔区圣地路延大(延安大学二大门)天福超市2楼,,
美食,延安重庆小天鹅火锅,36.62179055,109.5021018,宝塔区,陕西省延安市宝塔区肤施大道新区能源小区A区南门2楼,,
美食,协园贵宾楼,36.61320758,109.516707,宝塔区,陕西省延安市宝塔区百米大道龙飞盛世国际酒店1-3层,,
美食,火吧一族,36.59552831,109.4890492,宝塔区,延安市宝塔区凤凰城凤凰广场治平商务大厦5层,,
美食,鸿宾酒楼(富寺路店),35.93591301,109.260765,富县,延安市富县富寺路英才幼儿园东南侧约100米,,
美食,故乡缘酒楼,36.0839257,108.7810599,富县,延安市富县青兰线张家湾镇阳光幼儿园东南侧约130米,,
美食,农家饭庄,36.06074457,109.4840546,富县,延安市富县青兰线与南牛路交叉路口往西南约190米,,
美食,烧烤王朝,35.93664321,109.2651616,富县,延安市富县羊泉初级中学西北侧约170米,,
美食,顺风酒楼,35.89337673,109.1347572,富县,延安市富县香黄路中心幼儿园西北侧约230米,,
美食,重庆汤锅食府,36.00415692,109.3813665,富县,陕西省延安市富县富北西路125号,,
美食,关中饺子扯面(人民街店),35.9840281,109.3774353,富县,陕西省延安市富县高级中学(人民街西),,
美食,老潼关任记肉夹馍煎豆腐饺子,35.99511458,109.3806332,富县,向阳巷28号,,
美食,长虹面馆,35.99563365,109.3797396,富县,延安市富县向阳巷延安富县富瑞大酒店西北侧约140米,,
美食,泰熙家韩国紫菜包饭(富县店),35.98740601,109.379586,富县,人民街县政府旁边(富县宾馆对面),,
美食,苗香掉渣饼(人民街店),35.98485113,109.3780603,富县,延安市富县正街高级中学门面,,
美食,京味包子铺,35.9948805,109.3836805,富县,延安市富县文明巷步行小吃街沙梁初级中学,,
美食,富县天天早餐店,35.98230091,109.3711137,富县,延安市富县南教场街都市峰境东北侧约210米,,
美食,永旭包子城,35.99484695,109.3838417,富县,延安市富县文明巷步行小吃街沙梁初级中学,,
美食,金刀鸡汤刀削面(富县总店),35.99461983,109.3832903,富县,沙梁街附近(客都购物广场斜对面),,
美食,西安饼店(向阳巷店),35.99520567,109.3804251,富县,向阳巷中国邮政向西20米,,
美食,吴起剁荞面(十字东路),35.98903206,109.3810268,富县,陕西省延安市富县十字东路中国农业银行旁(富县政府东北),,
美食,哈比乐烤鸡汉堡(富县店),35.98649006,109.3792077,富县,陕西省延安市富县正街50号,,
美食,西安饼店(北教场店),36.00266066,109.3823536,富县,延安市富县富北西路北教场大吉客16号富洲新天地旁,,
美食,天外天饺子馆,35.99848384,109.4054341,富县,延安市富县茶坊正街启智幼儿园东北侧,,
美食,凸凸擀面皮,36.27573845,109.3525641,甘泉县,延安市甘泉县长青路甘泉县人民政府东南侧约110米,,
美食,康利来(甘泉分店),36.27547567,109.3520529,甘泉县,延安市甘泉县长青路县第一小学东侧约80米,,
美食,靖边烩菜王(甘泉县林业局东南),36.26532693,109.3580378,甘泉县,陕西省延安市甘泉县迎宾路林业局二楼(金庄加油站旁),,
美食,腾飞纸包鱼烧烤,36.26186556,109.3537284,甘泉县,延安市甘泉县太皇路甘泉县第三幼儿园西北侧约260米,,
美食,吴起面皮店,36.28795869,109.3512287,甘泉县,陕西省延安市甘泉县G210(宴宾路),,
美食,定边酿皮,36.28344111,109.3495749,甘泉县,北关街138号,,
美食,太皇山现捞鸭脖,36.25890574,109.3539486,甘泉县,延安市甘泉县太皇路甘泉站,,
美食,甘泉县强子炝锅面,36.28038957,109.3468994,甘泉县,延安市甘泉县美水路阳光花邸,,
美食,香探花擀面皮,36.27269714,109.3526748,甘泉县,延安市甘泉县育英路育英小区西北侧约120米,,
美食,爱霞面皮店,36.13886101,109.3685804,甘泉县,陕西省延安市甘泉县G210(包南线),,
美食,拓延芳手工面皮,36.26011868,109.3538386,甘泉县,陕西省延安市甘泉县太皇路甘泉县第三幼儿园西侧约170米,,
美食,我家有味,36.27066651,109.3544089,甘泉县,延安市甘泉县育英路039号7栋16铺,,
美食,甜思烤面筋,36.27071958,109.3542349,甘泉县,延安市甘泉县育英路育英小区,,
美食,腊汁肉夹馍,36.31547918,109.5316752,甘泉县,延安市甘泉县郝滩停车区内,,
美食,武汉黑鸭(康乐路店),36.27958461,109.3470263,甘泉县,延安市甘泉县美水路阳光花邸南侧约80米,,
美食,二中早餐冒菜,36.27036993,109.3546127,甘泉县,延安市甘泉县育英路育英小区,,
美食,啃啃烘焙,36.26865987,109.3544895,甘泉县,陕西省延安市甘泉县迎宾路19号,,
美食,江湖见休闲吧,36.27151951,109.3532852,甘泉县,延安市甘泉县育英路育英小区西北侧,,
美食,萨Cafe Music Bar,36.28002397,109.3468087,甘泉县,延安市甘泉县美水路阳光花邸南侧约30米,,
美食,灶边边大锅台,35.58793666,109.2588278,黄陵县,延安市黄陵县鼎湖路景秀苑小区东南侧约30米,,
美食,沙县小吃,35.64844734,109.0818301,黄陵县,延安市黄陵县河滨路420号小区对面七丰桥,,
美食,黑旦农家小院,35.67418238,108.9618001,黄陵县,延安市黄陵县,,
美食,迈德思客(店头店),35.64509963,109.0865705,黄陵县,延安市黄陵县店头镇店头镇中心街文化站对面,,
美食,私房香辣鱼,35.64045918,109.0881538,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东南侧约190米,,
美食,胖丫砂锅居,35.69166768,109.1850799,黄陵县,延安市黄陵县隆坊镇兴隆小区北楼6号,,
美食,发海家常菜,35.5852479,109.2536448,黄陵县,延安市黄陵县仁和苑小区10号,,
美食,百姓大厨房农家面馆,35.58633176,109.2543167,黄陵县,桥山镇陆宝苑,,
美食,任记石腰子棍棍面,35.57828706,109.2625072,黄陵县,桥山街道佳宏超市对面,,
美食,龙泉酒家,35.589256,109.2308272,黄陵县,延安市黄陵县康崖底龙泉山庄六号门面房,,
美食,客聚缘餐馆,35.57865237,109.2624225,黄陵县,桥山街道佳宏市场,,
美食,四季烤吧,35.58377473,109.2511118,黄陵县,延安市黄陵县桥山街道办事处河西社区阳沟残联隔壁二楼,,
美食,哈比乐(店头店),35.64276335,109.0875498,黄陵县,陕西省延安市黄陵县店头镇中心街卓越图书超市对面,,
美食,平天村棍棍面,35.58616568,109.2624739,黄陵县,延安市黄陵县北大街沮源小区东侧约130米,,
美食,迈德思客(店头2店),35.63980877,109.0888877,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东南侧约280米,,
美食,王大嫂面馆,35.57964605,109.2609638,黄陵县,延安市黄陵县高阳路黄陵县人民政府西侧约140米,,
美食,延安烤肉鸡爪王,35.58151815,109.2601014,黄陵县,陕西省延安市黄陵县文渊街与高阳路21号,,
美食,手工馍店,35.58407764,109.2516249,黄陵县,黄陵县轩辕大道黄陵县河西小学南侧约90米,,
美食,蜜雪冰城(中心街店),35.64284491,109.0876386,黄陵县,陕西省延安市黄陵县中心街与北一路交叉口北100米路东,,
美食,美晨早餐,35.58978455,109.2592793,黄陵县,延安市黄陵县帝景苑14号门面房(帝景苑小区),,
美食,康利来西饼屋,35.58403339,109.8382848,黄龙县,廷安市石堡镇中心街四合院,,
美食,黑娃快送,35.58385434,109.8353262,黄龙县,延安市黄龙县中心西街黄龙县人民医院西南侧约30米,,
美食,如家饺子馆,35.58179132,109.8319508,黄龙县,陕西省延安市黄龙县S201(兴龙南路),,
美食,回味早餐,35.58265827,109.8355239,黄龙县,延安市黄龙县广场大街黄龙县人民医院南侧约160米,,
美食,手擀菠菜面馆,35.58284567,109.8323586,黄龙县,延安市黄龙县阜元街黄龙汽车站北侧约30米,,
美食,路家包子店,35.58439054,109.8478798,黄龙县,延安市黄龙县石堡镇教育局楼下门面房,,
美食,俏味源渔粉,35.58256789,109.8322022,黄龙县,黄龙县石堡镇城西社区步行街,,
美食,铁蛋鸡汤刀削面(黄龙分店),35.58227485,109.8319732,黄龙县,延安市黄龙县建设南路黄龙汽车站,,
美食,西式小吃,35.58440044,109.8478699,黄龙县,陕西省延安市黄龙县教育局1楼,,
美食,二妮熟食店,35.58465684,109.8456281,黄龙县,延安市黄龙县中心东街锦苑小区西北侧约30米,,
美食,惠民小吃,35.58466563,109.8456102,黄龙县,延安市黄龙县中心东街锦苑小区北侧约40米,,
美食,农家麻辣烫,35.58254375,109.8502179,黄龙县,陕西省延安市黄龙县兴龙苑(河滨大道北),,
美食,老五烧饼,35.58284958,109.8385751,黄龙县,石堡镇城东美食城,,
美食,小四烧烤,35.58255354,109.8407591,黄龙县,延安市黄龙县石堡镇广场大街(国宾酒店隔壁),,
美食,道汗砂锅王(黄龙分店),35.58287137,109.8379255,黄龙县,延安市黄龙县广场大街广场河滨花园西北侧约120米,,
美食,马路边边串串香烧烤,35.58264812,109.8356353,黄龙县,延安市黄龙县广场大街黄龙县人民医院南侧约160米,,
美食,工会小吃,35.58386936,109.8350278,黄龙县,延安市黄龙县中心西街黄龙县人民医院西南侧约50米,,
美食,蛋仔西饼屋,35.58285465,109.8387721,黄龙县,陕西省延安市黄龙县民政局(黄龙穆柯寨东北),,
美食,小红煎豆腐,35.76032493,109.4302758,洛川县,延安市洛川县文明街洛川县北关小学东南侧约150米,,
美食,圪捞菜拌面,35.77261491,109.4134747,洛川县,陕西省延安市洛川县凤栖街道农资城4号楼沿街12号楼,,
美食,小王麻辣肝盖面,35.76310096,109.4383494,洛川县,文化广场购物中心曙光路中段爱婴巷西边第四家,,
美食,火辣辣串串吧,35.76338076,109.4374066,洛川县,延安市洛川县曙光路洛川汽车站西北侧约210米,,
美食,乐动火吧,35.76625252,109.4358923,洛川县,陕西省延安市洛川县县府北街中段邮政储蓄银行4楼,,
美食,迈德思客(洛川店),35.76243523,109.4391104,洛川县,延安市洛川县洛川汽车站对面,,
美食,老碗面,35.77168202,109.4401121,洛川县,延安市洛川县凤栖镇中心街北段西侧路口,,
美食,史记大盘鸡拌面,35.77110524,109.4404866,洛川县,延安市洛川县中心街洛川县体育运动中心西北侧约50米,,
美食,王子蛋糕店,35.76576235,109.4357165,洛川县,北街村南与步行街十字路口西第一家,,
美食,千里香馄饨王(曙光路店),35.76348365,109.4367008,洛川县,延安市洛川县曙光路时尚金花购物中心对面,,
美食,亚莉鸡汤刀削面,35.68875048,109.5094823,洛川县,延安市洛川县S304洛川县老庙中学东南侧约80米,,
美食,辉子小吃店,35.76541051,109.4362485,洛川县,延安市洛川县凤栖街金苹果小区东北侧约260米,,
美食,天津晨逸包子店,35.76666232,109.4327707,洛川县,陕西省延安市洛川县G210(旧)民俗广场东北侧约50米,,
美食,海兴饺子饸饹馆,35.77098127,109.4404517,洛川县,联丰星座广场中心街北头残联对面,,
美食,大苹果(延西高速店),35.77243779,109.4115371,洛川县,延安市洛川县凤栖镇洛川苹果国际会展中心,,
美食,金马刀削面(洛川分店),35.75987235,109.4311065,洛川县,文化广场购物中心东马路天禧商店隔壁,,
美食,小英饺子馆,35.75989371,109.439626,洛川县,延安市洛川县朝阳路洛川县东关小学东南侧约70米,,
美食,东平凉皮,35.75827419,109.4287694,洛川县,延安市洛川县老南街龙阳金都北侧约150米,,
美食,玲玲手工馍,35.76001164,109.4296303,洛川县,陕西省延安市洛川县文明街凤栖中学东侧约110米,,
美食,川云酸菜面(洛川店),35.76110578,109.4341998,洛川县,延安市洛川县府前街医院斜对面(豪城都市花园步行街),,
美食,三江源牛肉面(东新街店),36.90655493,108.1980124,吴起县,延安市吴起县新城街185号,,
美食,吕记香菇面,36.93538071,108.1601151,吴起县,延安市吴起县北苑西路白石咀小区北侧约30米,,
美食,安旗西点(刘渠子店),36.89998147,108.1977328,吴起县,陕西省延安市吴起县新城街吴起高级中学对面,,
美食,李记酸汤饺子馆,36.90772929,108.1983039,吴起县,延安市吴起县新民街49号,,
美食,甜蜜屋蛋糕,36.89601086,108.19775,吴起县,延安市吴起县刘渠子华泰美业大酒店对面,,
美食,杭州小笼包,36.93472099,108.175198,吴起县,延安市吴起县北苑东路吴起县城关小学北侧约80米,,
美食,迈德思客,36.92269038,108.1794187,吴起县,延安市吴起县吴起街道办事处城区社区长征街686号,,
美食,乔氏饸络(吴越店),36.90872048,108.1941457,吴起县,延安市吴起县安居路蓓蕾幼儿园西侧,,
美食,凉皮凉粉,37.10675649,108.3702462,吴起县,延安市吴起县长吴路五谷城乡中心小学东南侧,,
美食,九霄云外鸭脖王(吴起县水产品工作站西南),36.93532027,108.1755304,吴起县,延安市吴起县S303(北苑东路),,
美食,驴肉盖米饭,36.87570968,108.1983469,吴起县,吴起街道办事处南苑社区汽贸城门面房(凯泽紫金丽都旁),,
美食,酿皮肉夹馍,36.90857238,108.1934378,吴起县,延安市吴起县洛源街蓓蕾幼儿园西侧约50米,,
美食,农家手工饺子,37.11026916,108.3706697,吴起县,延安市吴起县长吴路五谷城乡中心幼儿园北侧约240米,,
美食,随家擀面皮,36.91030544,108.217149,吴起县,延安市吴起县合沟安置小区北侧约220米,,
美食,但家擀面皮,36.9158131,108.2042863,吴起县,吴起街道办事处宗圪堵村迎宾街495号,,
美食,延运萍子凉皮店,36.90697748,108.1977627,吴起县,延安市吴起县新民街吴起客运汽车站南侧约30米,,
美食,祥盛牛肉拉面,36.89316391,108.2016115,吴起县,延安市吴起县兴源路吴起县人民医院北侧约190米,,
美食,一只酸奶牛(吴起店),36.89778663,108.1981767,吴起县,延安市吴起县吴起街道办事处城区社区刘渠子全鑫超市门口,,
美食,晨光早餐,36.90921425,108.1989825,吴起县,延安市吴起县新民街居宁花园南侧约120米,,
美食,蜜雪冰城(开发区店),36.90857569,108.1935914,吴起县,吴起街道吴起县洛源街185号,,
美食,迈德思客(延川店),36.88008439,110.1921063,延川县,延安市延川县中心街总工会一楼,,
美食,皇冠西饼,36.88568405,110.188974,延川县,陕西省延安市延川县北大街生产资料公司15号门面房,,
美食,清涧文斌煎饼,36.88606179,110.1892417,延川县,延安市延川县北大街秀延小区西南侧约110米,,
美食,苏杭蛋糕,36.88183774,110.1898643,延川县,北新街工程公司7号门面,,
美食,三顾冒菜(延安延川店),36.88053129,110.1916919,延川县,延川镇全家福旁环城路四号门面,,
美食,晋陕月饼,36.87804495,110.1958033,延川县,陕西省延安市延川县S201(秀延南路),,
美食,皖南汤包,36.86854566,110.1995746,延川县,延安市延川县延远中学南门,,
美食,有家冒菜(老霍延川分店),36.88555659,110.188949,延川县,延安市延川县北大街大禹广场南侧约170米,,
美食,家之味早餐面皮面食,36.87723972,110.1931927,延川县,延安市延川县南大街延川县人民政府西南侧约60米,,
美食,老婆面皮,36.87820917,110.1895771,延川县,延安市延川县延川中学,,
美食,姐妹缘手工馍,36.887889,110.1883642,延川县,延安市延川县延甘路大禹广场西北侧约30米,,
美食,纯手工馍,36.8875342,110.1880925,延川县,延安市延川县延甘路大禹广场西北侧,,
美食,苏杭蛋糕店,37.01004144,109.8276572,延川县,永坪镇永州街75号,,
美食,客莱乐,36.8720936,110.1969067,延川县,陕西省延安市延川县S201(秀延南路),,
美食,常记武汉黑鸭,36.88775923,110.1895303,延川县,延安市延川县大禹街道钻采公司家属楼门面9号,,
美食,六道鲜卤味,36.86770932,110.2021511,延川县,延安市延川县大禹街道南大街新欣家园16号,,
美食,武汉黑鸭,37.01031074,109.8169205,延川县,延安市延川县永坪镇枣林湾107号,,
美食,凉皮,36.69766845,110.3976085,延川县,延安市延川县清水湾景区内,,
美食,西安酸辣汤饺子馆,37.00999167,109.8357791,延川县,延安市延川县永州街中国京化加油站西北侧约160米,,
美食,HK港饮红豆饼,36.87820077,110.1896119,延川县,延安市延川县堂坡延川县城关幼儿园南侧,,
美食,扯面郎关中老碗面(延长店),36.58016126,109.9974567,延长县,延安市延长县延水新城延河中路2号1栋铺4号,,
美食,延长商业街王氏香菇面,36.57777591,110.0096614,延长县,延安市延长县商业步行街文苑小区北侧约160米,,
美食,光头强烤肉,36.58225998,109.988275,延长县,陕西省延安市延长县S205,,
美食,瑞瑞饺子馆,36.57700381,110.0128257,延长县,延安市延长县环城路延长客运站东侧,,
美食,手工馍,36.58036396,110.0123757,延长县,延安市延长县兴延街延长县小学西北侧约70米,,
美食,海梅子长煎饼,36.58341831,109.9857941,延长县,延安市延长县槐里坪龙潜合天居2号楼1单元一层108号,,
美食,辣上瘾冒菜,36.5775792,110.0117433,延长县,延安市延长县翠屏街延长客运站西北侧约40米,,
美食,武汉黑鸭&老潼关肉夹馍,36.65468448,109.8905067,延长县,205省道北50米,,
美食,云波拉条子拌面,36.57680795,110.0114721,延长县,延安市延长县南街延长客运站西侧约40米,,
美食,家乡饼老碗面,36.57822347,110.0190278,延长县,二道巷北口,,
美食,清涧粉汤烙饼一绝,36.58274362,109.9903934,延长县,延安市延长县延河中路新概念延长县新区幼儿园东北侧约80米,,
美食,拉条子拌面,36.58253008,109.9864148,延长县,延安市延长县G520陕西信合东侧约190米,,
美食,香辣面皮店,36.57762882,110.0108905,延长县,延安市延长县南街延长客运站西北侧约100米,,
美食,杠二之先生(NO.073店),36.58294952,109.9885863,延长县,延安市延长县延河中路白道木沟小区南侧约240米,,
美食,袁老太君肉夹馍,36.58273442,109.9854039,延长县,延安市延长县G520陕西信合东侧约90米,,
美食,炸肉串,36.58311399,109.9858664,延长县,延安市延长县G520白道木沟小区西南侧约240米,,
美食,兰州拉面,36.58060666,109.996903,延长县,延安市延长县二中计生局对面1号楼23号门面房朗诗德净水器,,
美食,蓝天煎饼,36.58243312,109.9854772,延长县,延安市延长县G520陕西信合东侧约110米,,
美食,火辣妹妹面皮店,36.5775874,110.0096343,延长县,延安市延长县物资局局10号,,
美食,王琴手工面皮店,36.5830122,109.9880851,延长县,延安市延长县延河中路白道木沟小区南侧约240米,,
美食,老把适饺子馆,36.04808788,110.177963,宜川县,延安市宜川县渭青路金瀑小区,,
美食,香蜀肴,36.04797358,110.1670431,宜川县,延安市宜川县迎宾大道宜川中学(朝阳校区)西北侧约170米,,
