tag1,tag2,name,latitude,longitude,county,address
美食,中餐厅,芸丰馨食宿酒阁,35.81517095,109.3042371,富县,陕西省延安市富县
美食,中餐厅,晓亮鸡汤饸饹馆,35.82805639,109.3023243,富县,延安市富县吉子现农村信用合作社东南侧约140米
美食,中餐厅,农家饭庄,36.02388734,109.451562,富县,延安市富县青兰线
美食,中餐厅,石锅三秒鱼,36.02139585,109.447861,富县,309国道与G65包茂高速出口富县方向150米
美食,中餐厅,川妹子石锅鱼,35.82664015,109.3025289,富县,延安市富县吉子现农村信用合作社东南侧约260米
美食,中餐厅,鸿宾酒楼(富寺路店),35.93591301,109.260765,富县,延安市富县富寺路英才幼儿园东南侧约100米
美食,中餐厅,甘泉八千里鲜豆腐(富县总代理),36.00110457,109.3967554,富县,延安市富县茶坊正街帝景苑全高层小区东北侧约150米
美食,中餐厅,佳味佳饸饹,35.96021773,108.9999486,富县,延安市富县青兰线农村商业银行(直罗支行)西北侧约140米
美食,中餐厅,故乡缘酒楼,36.0839257,108.7810599,富县,延安市富县青兰线张家湾镇阳光幼儿园东南侧约130米
美食,中餐厅,家常饭庄,35.98904169,109.3813459,富县,延安市富县十字东路富县人民政府东北侧约170米
美食,中餐厅,兄弟特色炸串,35.99477872,109.3829658,富县,延安市富县文明巷步行小吃街富县体育场
美食,中餐厅,牛武大红公鸡,36.00497902,109.3859989,富县,茶坊镇北郊场广场2号门旁边
美食,中餐厅,顺风酒楼,35.89337673,109.1347572,富县,延安市富县香黄路中心幼儿园西北侧约230米
美食,中餐厅,川满楼,35.82862057,109.3012498,富县,陕西省延安市富县吉子现
美食,中餐厅,红北饭店,36.02157304,109.4469638,富县,延安市富县青兰线
美食,中餐厅,重庆石锅,36.00238002,109.3826651,富县,陕西省延安市富县G309(富北西路)
美食,中餐厅,平凉特色餐厅,36.01181533,109.3954961,富县,茶坊镇吉子湾延安酒厂对面
美食,中餐厅,吉子现聚湘阁饭庄,35.82767641,109.3024605,富县,延安市富县吉子现农村信用合作社东南侧约170米
美食,中餐厅,天津钙骨包(人民街店),35.98559965,109.3785376,富县,陕西省延安市富县富城镇正街23号
美食,中餐厅,姐妹串串香,35.82940073,109.3039917,富县,延安市富县吉子现镇政府东侧约150米
美食,中餐厅,湖北小酒馆(诚信五金建材直销店),35.82753101,109.3025599,富县,陕西省延安市富县诚信五金建材直销(富县吉子现镇委南)
美食,中餐厅,重庆汤锅食府,36.00415692,109.3813665,富县,陕西省延安市富县富北西路125号
美食,中餐厅,喜平小炒,35.98629433,109.3799698,富县,陕西省延安市富县南教场商场巷喜平小炒
美食,中餐厅,东站餐厅,36.02149743,109.3992496,富县,延安市富县满防线
美食,中餐厅,江南烤吧,35.99967007,109.3948559,富县,延安市富县茶坊街道茶坊帝景苑
美食,中餐厅,家常饭馆(满防线店),36.00178624,109.3949482,富县,延安市富县茶坊街道茶坊镇茶坊桥头
美食,中餐厅,重庆傻儿鱼排档,36.00223801,109.3849689,富县,延安市富县富北南路北教场村民住宅小区西南侧约150米
美食,中餐厅,草莓食光火锅串串,35.99931169,109.40099,富县,延安市富县茶坊正街茶坊镇中心小学东侧约70米
美食,中餐厅,北成馍店,36.00211562,109.3838295,富县,延安市富县富北南路富林小区东北侧约160米
美食,小吃快餐店,老潼关任记肉夹馍煎豆腐饺子,35.99511458,109.3806332,富县,向阳巷28号
美食,小吃快餐店,兰州牛肉拉面,35.98519083,109.3786088,富县,陕西省延安市富县人民医院(人民街东)
美食,小吃快餐店,关中饺子扯面(人民街店),35.9840281,109.3774353,富县,陕西省延安市富县高级中学(人民街西)
美食,小吃快餐店,长虹面馆,35.99563365,109.3797396,富县,延安市富县向阳巷延安富县富瑞大酒店西北侧约140米
美食,小吃快餐店,棒棒快餐店,35.82885444,109.3014048,富县,延安市富县吉子现农村信用合作社东北侧约50米
美食,小吃快餐店,天天小吃(富北北路店),36.00541024,109.3806381,富县,延安市富县富北西路富北实验小学东北侧约260米
美食,小吃快餐店,安庆特色小吃(富北西路店),36.0035748,109.3821475,富县,延安市富县富北西路开元小区东北侧约280米
美食,小吃快餐店,甘泉炝锅面酥肉饸饹,35.99046564,109.3834352,富县,延安市富县河滨路与新兴街交口过事回礼精品店旁
美食,小吃快餐店,金刀鸡汤刀削面(富县总店),35.99461983,109.3832903,富县,沙梁街附近(客都购物广场斜对面)
美食,小吃快餐店,重庆特色小吃(富北南路店),36.00214428,109.3846866,富县,延安市富县富北南路北教场村民住宅小区西南侧约170米
美食,小吃快餐店,富县天天早餐店,35.98230091,109.3711137,富县,延安市富县南教场街都市峰境东北侧约210米
美食,小吃快餐店,手工鸡血面(富县商场巷分店),35.98614137,109.3798499,富县,延安市富县建设路富县人民医院北侧约60米
美食,小吃快餐店,回味轩饺子面馆,35.98620031,109.3795819,富县,延安市富县建设路城关小学东南侧约50米
美食,小吃快餐店,甘泉羊肉剁荞面,36.00255883,109.3849846,富县,延安市富县茶坊镇北教场信合路富豪商务宾馆1楼
美食,小吃快餐店,手工鸡血面,35.9947904,109.3840009,富县,延安市富县文明巷步行小吃街沙梁初级中学
美食,小吃快餐店,三娃甘泉炝锅面,35.99560267,109.3798317,富县,延安市富县向阳巷延安富县富瑞大酒店西北侧约130米
美食,小吃快餐店,关中面馆(中共富县茶坊镇委员会东南),36.00139151,109.3962158,富县,延安市富县茶坊正街帝景苑全高层小区北侧约120米
美食,小吃快餐店,开缘饺子,36.00142893,109.3819245,富县,延安市富县开元路12号俩间门面
美食,小吃快餐店,巴香冒菜,35.98474154,109.3783093,富县,延安市富县高级中学对面一楼门面
美食,小吃快餐店,七碗面,35.89276706,109.1380133,富县,延安市富县香黄路中心幼儿园东北侧
美食,小吃快餐店,食尚小吃,35.89322639,109.133161,富县,延安市富县香黄路张村驿镇人民政府东北侧
美食,小吃快餐店,魏家凉皮(香黄路店),35.88798242,109.1410071,富县,香黄路南150米
美食,小吃快餐店,京味包子铺,35.9948805,109.3836805,富县,延安市富县文明巷步行小吃街沙梁初级中学
美食,小吃快餐店,鸡汤刀削面,35.8930291,109.1367291,富县,延安市富县香黄路中心幼儿园西北侧约60米
美食,小吃快餐店,粗粮擦面,35.98600936,109.380219,富县,陕西省延安市富县建设路富县人民医院东北侧约70米
美食,小吃快餐店,五馅包煎豆腐饺子,36.00196275,109.3835093,富县,延安市富县富北南路富林小区东北侧约130米
美食,小吃快餐店,小雷面馆,35.98723705,109.2527675,富县,延安市富县富寺路钳二乡政府东北侧约120米
美食,小吃快餐店,便利早餐,35.93680284,109.2645769,富县,延安市富县羊泉初级中学西北侧约210米
美食,小吃快餐店,老乔酸菜面,36.00183861,109.3838568,富县,延安市富县富北南路富林小区东北侧约150米
美食,小吃快餐店,炖捞菜拌面,36.02211563,109.4499305,富县,延安市富县青兰线
美食,小吃快餐店,秦之迹驴蹄子面(富县分店),35.99089885,109.3825961,富县,沙梁街泽慧西区门面房11号
美食,小吃快餐店,聚香面馆,35.93655492,109.2623153,富县,延安市富县富寺路富县羊泉镇人民政府西南侧约210米
美食,小吃快餐店,劳山鸡蛋干,35.99931429,109.4004885,富县,G210(茶坊正街)
美食,小吃快餐店,隆晶面馆,36.00094276,109.3942563,富县,延安市富县青兰线富县汽车客运站东南侧约40米
美食,小吃快餐店,南泥湾香菇面芙蓉面(吉子湾村西南),36.00866857,109.3953904,富县,210国道西50米
美食,小吃快餐店,根道面馆,36.00042573,109.392659,富县,延安市富县青兰线富县汽车客运站西南侧约80米
美食,小吃快餐店,川菜面馆,35.88550554,109.15227,富县,延安市富县香黄路与G22青兰高速入口交叉口西南50米
美食,小吃快餐店,好味道面馆,36.00248611,109.3849276,富县,延安市富县北教场富北南路58号
美食,小吃快餐店,杨记营养早餐,35.89283667,109.1378014,富县,青兰高速(富县张村驿镇中心幼儿园东北侧)
美食,小吃快餐店,御品剪刀面,36.00635258,109.3830976,富县,延安市富县富北北路北教场村民住宅小区西北侧约270米
美食,小吃快餐店,裤带面,35.99777837,109.3845307,富县,延安市富县粮贸巷圣佛金地北侧约110米
美食,小吃快餐店,香菇面芙蓉面,36.00028344,109.3941305,富县,延安市富县茶坊派出所隔壁
美食,小吃快餐店,原味早餐,35.98316903,109.3759612,富县,延安市富县贺家沟路警苑小区西南侧约30米
美食,小吃快餐店,志丹面皮风味小吃,35.95967634,109.0002658,富县,延安市富县青兰线农村商业银行(直罗支行)西北侧约70米
美食,小吃快餐店,毛师傅香辣土豆片夹馍,36.00227879,109.3843069,富县,延安市富县北教场村信合路富北南路37号
美食,小吃快餐店,渭北小吃,36.00078877,109.3939142,富县,延安市富县青兰线富县汽车客运站南侧约30米
美食,小吃快餐店,老潼关刘超肉夹馍(富县店),35.98563468,109.3785675,富县,正街高盛大厦一楼
美食,小吃快餐店,香菇面蹄花,35.98600438,109.380121,富县,陕西省延安市富县建设路20号
美食,小吃快餐店,遇见剪刀面,35.99494925,109.3831138,富县,陕西省延安市富县沙梁街东段
美食,小吃快餐店,新隆兴面食馆,36.08405776,108.7840282,富县,陕西省延安市富县G309(荣兰线)
美食,小吃快餐店,东村煎饼,36.00550639,109.3841365,富县,陕西省延安市富县北较场广场
美食,蛋糕甜品店,麦克风(人民街店),35.98499073,109.378487,富县,正街富县人民医院门面
美食,蛋糕甜品店,西安饼店(向阳巷店),35.99520567,109.3804251,富县,向阳巷中国邮政向西20米
美食,蛋糕甜品店,西安饼店(北教场店),36.00266066,109.3823536,富县,延安市富县富北西路北教场大吉客16号富洲新天地旁
美食,蛋糕甜品店,安琪蛋糕,35.99582825,109.3830149,富县,延安市富县沙梁街沙梁初级中学西北侧
美食,蛋糕甜品店,安旗(南教场店),35.98663207,109.3792796,富县,富县人民街200号
美食,蛋糕甜品店,西安饼店(广场店),35.98782894,109.3800466,富县,延安市富县县政府对面人民广场商铺
美食,蛋糕甜品店,永盛煎饼屋(永盛路店),35.99277421,109.3821851,富县,陕西省延安市富县沙梁街45号
美食,蛋糕甜品店,幸福家烘焙,36.00205928,109.3844533,富县,延安市富县富北南路北教场村民住宅小区西南侧约180米
美食,蛋糕甜品店,三元饼屋生日蛋糕(富北南路店),36.00228804,109.3842408,富县,茶坊街道富北南路北教场学校附近
美食,蛋糕甜品店,千代香蛋糕店(香黄路店),35.89308387,109.134997,富县,延安市富县香黄路中心幼儿园西侧约210米
美食,蛋糕甜品店,豆豆屋,35.98469994,109.3779265,富县,延安市富县正街高级中学门面
美食,蛋糕甜品店,新味觉蛋糕房,36.08417449,108.7841054,富县,延安市富县青兰线张家湾派出所西北侧约140米
美食,咖啡厅,中天咖啡酒店,35.99824648,109.3839455,富县,延安市富县沙梁街利郎男装隔壁
酒店,快捷酒店,嘉华商务宾馆(延安公路路政执法支队富县大队西北),36.00076109,109.3917366,富县,309国道茶坊汽车站向西100米(近客运站)
酒店,快捷酒店,直罗宾馆,35.96092095,109.0007719,富县,延安市富县青兰线农村商业银行(直罗支行)北侧约190米
酒店,快捷酒店,长河商务宾馆,36.00158657,109.3832864,富县,陕西省延安市富县开元路10号
酒店,快捷酒店,宜家商务宾馆,36.00161249,109.3833094,富县,延安市富县富北西路富林小区东北侧约90米
酒店,快捷酒店,金鑫宾馆,35.99533325,109.3809621,富县,陕西省延安市富县向阳巷18号
酒店,快捷酒店,红运宾馆,35.89291655,109.1316495,富县,延安市富县香黄路张村驿镇人民政府西侧约130米
酒店,快捷酒店,雅乐轩宾馆,35.93571243,109.2650476,富县,富寺路与羊南路交叉口南150米
酒店,快捷酒店,鑫源宾馆,35.93620564,109.2618937,富县,延安市富县富寺路英才幼儿园东侧约180米
酒店,快捷酒店,锦园宾馆,35.99802979,109.3838806,富县,陕西省延安市富县沙梁街11号
酒店,快捷酒店,凯悦商务宾馆(建设路店),35.98645624,109.3795707,富县,延安市富县建设路城关小学东侧约40米
酒店,快捷酒店,富北宾馆,36.00225751,109.383553,富县,延安市富县信合路东风商厦对面
酒店,快捷酒店,正街宾馆,35.96025541,109.0000611,富县,延安市富县青兰线农村商业银行(直罗支行)西北侧约140米
酒店,快捷酒店,富县宾馆,35.98675022,109.3798904,富县,延安陕西省延安市富县正街50号
酒店,快捷酒店,永发宾馆(富县林木种子站西北),36.00190037,109.394685,富县,延安市富县满防线富县汽车客运站东北侧约60米
酒店,快捷酒店,振兴商务宾馆,35.89303808,109.1320136,富县,延安市富县香黄路张村驿镇人民政府西侧约90米
酒店,快捷酒店,锦程宾馆(人民街店),35.98589182,109.3787423,富县,陕西省延安市富县正街高盛大厦
酒店,快捷酒店,吉瑞宾馆,35.82893066,109.3021784,富县,陕西省延安市富县
酒店,快捷酒店,汇丰酒店,35.8282723,109.2996197,富县,陕西省延安市富县吉子现镇西50米
酒店,快捷酒店,金玉楼宾馆,36.0009855,109.3943627,富县,309国道县车站对面
酒店,快捷酒店,佳垚宾馆,35.89329432,109.132204,富县,延安市富县香黄路张村驿镇人民政府西侧约80米
酒店,快捷酒店,朝阳宾馆(富北北路店),36.00542421,109.3806731,富县,茶坊镇富城镇北教场村兰宜路32号
酒店,快捷酒店,福满楼宾馆,36.08457056,108.7819185,富县,陕西省延安市富县福满楼宾馆(富县张家湾镇政府西)
酒店,快捷酒店,汇源大酒店(富北南路店),36.00149167,109.3838722,富县,延安市富县富北西路北教场桥头
酒店,快捷酒店,曙光商务宾馆,35.82807589,109.2979451,富县,延安市富县吉子现初级中学东北侧约150米
酒店,快捷酒店,鑫隆宾馆,35.82861547,109.3005626,富县,陕西省延安市富县石家河隧道附近
酒店,快捷酒店,子午宾馆,35.96305307,109.0051904,富县,延安市富县青兰线
酒店,快捷酒店,和平宾馆,35.9361429,109.2617356,富县,延安市富县富寺路英才幼儿园东侧约170米
酒店,快捷酒店,顺亿宾馆,36.00243121,109.3846793,富县,延安市富县富北南路北教场村民住宅小区西南侧约130米
酒店,快捷酒店,壹号宾馆,35.99521759,109.3815334,富县,陕西省延安市富县向阳巷16号
酒店,快捷酒店,富县宾馆-停车场,35.98675022,109.3799804,富县,陕西省延安市富县人民街中段
酒店,快捷酒店,富豪商务宾馆(富北南路店),36.00241757,109.3848295,富县,延安市富县延安富县民政局向西200米左右
酒店,快捷酒店,睿源宾馆,35.9953884,109.380769,富县,陕西省延安市富县向阳巷16号
酒店,快捷酒店,豪厅宾馆,36.00316513,109.3825152,富县,北教场富北西路71号
酒店,快捷酒店,鸿盛商务宾馆,35.82878754,109.3001518,富县,延安市富县吉子现农村信用合作社西侧约70米
酒店,快捷酒店,何家聚源酒店,35.82806504,109.038712,富县,陕西省延安市富县
酒店,快捷酒店,富北宾馆-停车场,36.00211632,109.3836253,富县,长河商务宾馆东北50米(开元路东)
酒店,快捷酒店,长河商务宾馆-停车场,36.00105955,109.3836604,富县,富县北教场桥头
酒店,民宿,富县健宜家田园木几房,35.98939931,109.3851373,富县,延安市富县泽慧小区15号楼1单元702室
购物,购物中心,客都购物广场(沙梁街店),35.99463068,109.3821624,富县,沙梁正街88号
购物,购物中心,和润商厦,35.99557955,109.3825407,富县,沙梁街中段沙梁初级中学对面
购物,百货商场,文体百货商店,35.93508815,109.265065,富县,延安市富县羊泉初级中学西侧约70米
购物,百货商场,名都百货商城(第十三分店),35.99822653,109.3839335,富县,陕西省延安市富县沙梁街11号
购物,超市,百盛超市(开元路店),36.00241303,109.3830344,富县,延安市富县富北西路43号
购物,超市,建永生活超市(G210店),35.97088538,109.4596918,富县,延安市富县G210
购物,超市,永鑫超市(十字东路店),35.98870491,109.3812442,富县,陕西省延安市富县十字东路中国农业银行东50米
购物,超市,乐乐超市(向阳巷),35.99531417,109.3810481,富县,陕西省延安市富县沙梁街向阳巷18号
购物,超市,城南超市(人民街店),35.98303933,109.3763379,富县,陕西省延安市富县富城镇正街92号
购物,超市,海滨超市(陵园路店),36.00085005,109.3932637,富县,汽车客运站旁
购物,超市,家家福超市,35.82861984,109.2993909,富县,吉子现镇吉子现村
购物,超市,薄利超市(G309店),35.95938569,108.9992904,富县,陕西省延安市富县G309(荣兰线)
购物,超市,佳佳超市(富县质监局西),35.99965512,109.3996169,富县,陕西省延安市富县茶坊镇茶坊镇中心小学门口
购物,超市,富县服务区-超市,36.06641025,109.4912487,富县,延安市富县青兰线富县服务区
购物,超市,北方家家福超市(富县旗舰店),36.00137316,109.3840255,富县,延安市富县北教场富北西路1号
购物,超市,福万家超市(富北广场店),36.00381667,109.3849283,富县,延安市富县富北中路北教场村民住宅小区西南侧
购物,超市,毛毛超市,35.98416927,109.4889376,富县,陕西省延安市富县交洛路
购物,超市,富县诚信生活超市,36.00702652,109.3866752,富县,延安市富县富北北路太和小区(富北北路)西南侧约60米
购物,超市,百信超市(茶坊正街店),35.99924731,109.4099384,富县,陕西省延安市富县茶坊正街川口幼儿园附近
购物,超市,综合超市,36.00479772,109.3865941,富县,延安市富县富北中路北教场村民住宅小区
购物,超市,兴盛超市,36.00118899,109.3812854,富县,延安市富县开元路富林小区西北侧
购物,超市,仁和超市(桥苑小区西北),36.00674007,109.3797607,富县,陕西省延安市富县兰宜路36号
购物,超市,广源超市(向阳巷河滨路店),35.99564565,109.3797846,富县,陕西省延安市富县向阳巷与河滨路交叉口东北50米
购物,超市,庆红超市,35.8931801,109.1344019,富县,延安市富县香黄路中心幼儿园西侧约250米
购物,超市,莹莹超市,36.00704811,109.3864026,富县,延安市富县富北北路太和小区(富北北路)西南侧约60米
购物,超市,家和超市(鹿苑小区东),35.98280127,109.375473,富县,延安市富县南教场街鹿苑市场252号(鹿苑小区东)
购物,超市,富县鸿雅超市,35.9906179,109.3839367,富县,延安市富县新兴街泽慧小区西南侧
购物,超市,得利雅购物超市,35.93737679,109.2596603,富县,陕西省延安市富县羊泉镇富寺路雅荷购物广场西北200米
购物,超市,小李综合超市,35.93573329,109.2598487,富县,延安市富县富寺路英才幼儿园南侧约80米
购物,超市,四季超市,35.89304028,109.1353296,富县,延安市富县香黄路中心幼儿园西侧约160米
购物,超市,发有超市,35.89294108,109.1370878,富县,张村驿镇街发有超市
购物,超市,盛塬超市,36.08478911,108.7842237,富县,延安市富县青兰线张家湾派出所西北侧约180米
购物,超市,尚家生活超市,35.99150741,109.3837186,富县,延安市富县新兴街泽慧小区西侧约50米
购物,超市,富县粮贸小超市,35.99749079,109.3841995,富县,延安市富县粮贸巷圣佛金地北侧约100米
购物,超市,永康超市(陵园路店),36.00030759,109.3940311,富县,延安市富县陵园路151号
购物,超市,生活超市,35.92155523,109.3786197,富县,延安市富县
购物,超市,博文超市,35.98186639,109.3695911,富县,延安市富县南教场街都市峰境东北侧约70米
购物,超市,百佳乐超市,35.88849919,109.1475029,富县,延安市富县香黄路
购物,超市,卓越超市,35.99983908,109.3949331,富县,延安市富县陵园路帝景苑全高层小区
购物,超市,梅梅超市,36.00084635,109.3974507,富县,陕西省延安市富县茶坊正街245号
购物,超市,羊泉镇喜得宝超市,35.93422785,109.2660678,富县,延安市富县富寺路羊泉畜牧兽医站对面
购物,超市,分分利超市,36.08394796,108.7830271,富县,延安市富县青兰线张家湾镇中心幼儿园西北侧约220米
购物,超市,红苹果超市,36.08474369,108.7845801,富县,陕西省延安市富县青兰线张家湾镇中心小学西北侧约270米
购物,超市,尚选生活超市,36.00125532,109.3822609,富县,茶坊街道办事处沙梁社区北教场富林小区2楼门面房
购物,超市,和顺超市(富县质监局东南),35.99926754,109.4012624,富县,陕西省延安市富县质监局(茶坊镇中心小学东)
购物,超市,占杰超市,35.96024784,109.0004293,富县,陕西省延安市富县G309(荣兰线)
购物,超市,福满多超市,35.9882461,109.2540383,富县,延安市富县富寺路钳二乡政府东北侧约280米
购物,超市,馨馨超市,35.95973584,109.0001633,富县,陕西省延安市富县G309(荣兰线)
购物,超市,樊兴隆超市,35.98918634,109.3806376,富县,延安市富县人民街富县人民政府东北侧约140米
购物,超市,百姓超市,35.82849913,109.2985174,富县,延安市富县吉子现初级中学东北侧约220米
购物,超市,瑄瑄超市,35.96747216,109.0139032,富县,延安市富县青兰线
购物,超市,富兴生活超市,35.98199558,109.3691722,富县,延安市富县南教场街都市峰境东北侧约50米
购物,超市,龙龙超市,36.00296403,109.3825844,富县,陕西省延安市富县富北西路65号
购物,超市,张村驿服务区-超市,35.91415986,109.0843706,富县,延安市富县香黄路张村驿服务区
购物,超市,富县如意超市(南教场街店),35.98202886,109.3708435,富县,延安市富县南教场街都市峰境东北侧约170米
购物,超市,平价百货超市,35.93244552,109.2667284,富县,延安市富县羊泉初级中学南侧约180米
购物,超市,诚信超市,35.89340501,109.1343937,富县,延安市富县香黄路富县张村驿派出所东侧约50米
购物,超市,文体超市(309国道店),35.95892422,108.9988076,富县,延安市富县青兰线直罗派出所东南侧约60米
购物,超市,佳和超市(富县林木种子站西南),36.00100354,109.394443,富县,延安市富县青兰线富县汽车客运站东南侧约40米
购物,超市,民心综合超市(润泽苑西),35.99853286,109.4051304,富县,陕西省延安市富县G210(茶坊正街)
购物,超市,全友超市,35.89280945,109.1368331,富县,延安市富县香黄路中心幼儿园西北侧约40米
购物,超市,家家乐超市,35.79620918,109.1850018,富县,延安市富县寺仙镇政府西南侧约130米
购物,超市,佳惠超市(监军台路店),35.97965303,109.3732803,富县,延安市富县茶坊镇南教场上城花园8号楼
购物,超市,四季发超市,35.93632547,109.2600412,富县,延安市富县富寺路英才幼儿园东南侧
购物,超市,富县军粮生活超市,35.99965503,109.4002982,富县,G210(茶坊正街)
购物,超市,建永生活超市(直罗店),35.95943437,108.9988766,富县,陕西省延安市富县G309(荣兰线)
购物,超市,建永生活超市(浩正大厦店),35.99311712,109.3821788,富县,延安市富县沙梁街工会巷浩正大厦二楼
购物,超市,鄜洲购物广场,36.00186174,109.3828418,富县,北教场东风商厦
购物,超市,好易买生活超市,35.98736046,109.3823168,富县,延安市富县环城路富县人民政府东侧约220米
购物,超市,平价医药超市(新兴街店),35.9907569,109.3839275,富县,富县新兴街19号
购物,超市,嘉熙综合超市(210国道店),35.96855881,109.4587602,富县,延安市富县满防线富县交道镇中心小学东侧约170米
购物,超市,海龙超市,36.00519592,109.3840237,富县,延安市富县富北中路北教场村民住宅小区西北侧约130米
购物,超市,建永生活超市(北道德店),35.98077673,109.1478815,富县,陕西省延安市富县北道德乡政府旁
购物,超市,好又多超市(中共富县茶坊镇委员会西南),36.00125052,109.3955893,富县,延安市富县茶坊正街帝景苑全高层小区北侧约80米
购物,超市,利民超市(富北北路店),36.006745,109.385896,富县,陕西省延安市富县林业局(富北北路南)
购物,超市,好运来超市(人民街店),35.98484463,109.3783912,富县,人民医院家属楼4号楼
购物,超市,联华超市(富寺路店),35.9367193,109.2626097,富县,延安市富县富寺路富县羊泉镇人民政府西南侧约180米
购物,超市,希望超市(永盛路店),35.99300428,109.3821179,富县,延安市富县永盛路富县体育场西南侧约40米
购物,超市,好又多,35.93424589,109.2656822,富县,延安市富县羊泉初级中学西南50米
购物,超市,东风购物广场,36.00193211,109.3826876,富县,延安市富县开元路富林小区东北侧约70米
购物,超市,万家乐超市(富县医院东北),35.98594517,109.3791771,富县,富县人民街99号
购物,超市,美宜家超市(富县质监局西),35.99991947,109.3989666,富县,陕西省延安市富县茶坊镇中心小学(茶坊正街南)
购物,超市,万家乐生鲜超市,35.99852558,109.4025578,富县,延安市富县茶坊正街双营小区
购物,超市,文化超市,35.99566357,109.382917,富县,延安市富县沙梁街沙梁初级中学西侧
购物,超市,亿客隆百货,35.93537701,109.2651153,富县,延安市富县羊泉初级中学西侧约60米
购物,超市,干鲜果超市,35.98685718,109.3797414,富县,育英巷与人民街交叉口金桥书店旁
购物,超市,正街大众蔬菜水果超市,35.98665921,109.3796515,富县,陕西省延安市富县正街50号
购物,超市,绿农蔬果超市,36.00070597,109.3919503,富县,延安市富县青兰线富华苑小区南侧约60米
购物,超市,绿源生鲜超市,36.07291973,109.5023113,富县,延安市富县青兰线牛武镇人民政府南侧约70米
购物,超市,人人乐蔬菜超市,35.99827611,109.4051206,富县,延安市富县茶坊正街双营小区东侧约220米
购物,超市,绿源生鲜超市(茶坊店),36.00125276,109.393988,富县,延安市富县青兰线富县汽车客运站
购物,超市,富县小王百货蔬菜水果干货超市,36.00050015,109.3982707,富县,陕西省延安市富县茶坊正街210号
购物,便利店,零点便利店,35.92205448,109.3774935,富县,陕西省延安市富县
购物,便利店,零点便利店(北教厂店),36.00399467,109.3846867,富县,延安市富县茶坊街道富北广场北教场小区
购物,便利店,东胜货运信息商店,36.00062017,109.3979793,富县,陕西省延安市富县茶坊镇正街南217号
购物,便利店,二幺零便利店,36.00609091,109.3956689,富县,陕西省延安市富县茶坊镇吉子湾宏陶陶瓷斜对面
购物,便利店,佳鑫便利店,36.00051859,109.3972933,富县,延安市富县茶坊正街帝景苑全高层小区东北侧约120米
购物,便利店,小雨滴商店,35.98217471,109.3699778,富县,延安市富县南教场街都市峰境东北侧约120米
购物,便利店,如意商行(富北南路店),36.00307171,109.386691,富县,延安市富县富北南路北教场村民住宅小区南侧约80米
购物,便利店,毛毛商店,36.07192944,109.5010908,富县,延安市富县牛武镇中心小学门口
购物,便利店,莉莉综合商店(富北北路店),36.00556525,109.3805559,富县,北教场杨凌大酒店对面
购物,便利店,富县亮亮商店,36.00561588,109.3731025,富县,陕西省延安市富县团结路
购物,便利店,如意综合商店,35.99893047,109.4014045,富县,陕西省延安市富县茶坊正街中国邮政储蓄银行茶坊营业所旁
购物,便利店,太和商店,36.00655167,109.383689,富县,陕西省延安市富县水务局(富北北路北)
购物,便利店,百林综合门市,35.96304102,109.0037413,富县,延安市富县青兰线
购物,便利店,现头商店,35.7742559,109.1273394,富县,延安市富县香黄路
购物,便利店,嘟嘟门市,36.00420158,109.3846925,富县,延安市富县富北中路北教场村民住宅小区西侧
购物,便利店,红艳综合门市,36.08096264,108.7979371,富县,延安市富县青兰线
购物,便利店,体彩商店,35.83873298,109.3022599,富县,延安市富县
购物,便利店,南道德国峰商店,35.76037151,109.2097931,富县,延安市富县南道德乡政府东南侧约50米
购物,便利店,史家坪大桥商店,36.02020192,109.4429801,富县,延安市富县青兰线
购物,便利店,梅娥门市,35.89263223,109.1375557,富县,延安市富县香黄路中心幼儿园
购物,便利店,北平综合门市,36.00640107,109.3832667,富县,延安市富县富北北路北教场村民住宅小区西北侧约270米
购物,便利店,惠民商店,36.01581546,109.3793082,富县,延安市富县青兰线
购物,便利店,常兴商行,35.99650285,109.3842656,富县,延安市富县新兴街沙梁初级中学北侧
购物,便利店,宇豪商店(富北北路店),36.00720051,109.388047,富县,延安市富县富北北路太和小区(富北北路)
购物,便利店,煜杰商店,36.02799795,109.4036552,富县,210国道东50米
购物,便利店,利民商店,36.00280778,109.386524,富县,延安市富县富北南路北教场村民住宅小区南侧约100米
购物,便利店,太荣综合商店,35.93414392,109.2656701,富县,羊泉镇羊东村中学对面
购物,便利店,永祥商店,35.98069713,109.1487877,富县,延安市富县北道德乡卫生院东南侧
购物,便利店,工业日杂门市,35.99691485,109.3833712,富县,延安市富县沙梁街沙梁初级中学北侧约60米
购物,便利店,爱斌综合门市,35.98153137,109.1486048,富县,延安市富县北道德乡卫生院北侧约60米
购物,便利店,延军商店,35.99274398,109.3827245,富县,延安市富县永盛路富县体育场西南侧约40米
购物,便利店,壳牌优选,36.01376483,109.3961262,富县,延安市富县满防线延长壳牌石油加油站
购物,便利店,阳光商店,35.99977489,109.3993565,富县,茶坊街道富县茶坊小学
购物,便利店,茜茜商行,35.99977885,109.3992902,富县,陕西省延安市富县茶坊镇中心小学(茶坊正街南)
购物,便利店,大众综合门市,35.89347854,109.1331968,富县,延安市富县香黄路张村驿镇人民政府北侧
购物,便利店,万里商店,35.99852481,109.4050731,富县,延安市富县茶坊正街双营小区东侧约210米
购物,便利店,顺利商店,35.99847616,109.4055357,富县,延安市富县茶坊正街启智幼儿园东北侧
